;"2 Petite rue du Vieux Marché aux Vins";"48.5839924690098";"7.741075158119202";"418"
;"2 boulevard de Lyon";"48.57558495313407";"7.733516693115234";"419"
;"8 Rue de Saales";"48.575022";"7.7335288";"420"
;"10 Rue de Saales";"48.57497625006746";"7.733358442783356";"421"
;"67 Allée de la Robertsau";"48.5914334976262";"7.768728733062744";"424"
;"2 rue Sedillot";"48.577047230258806";"7.7532899379730225";"425"
"Caisse d'épargne";"9 place Saint Thomas";"48.58014023292596";"7.745457887649536";"427"
"Eglise Saint Thomas (protestant)";"2 rue Martin Luther";"48.579659348206086";"7.745382785797119";"428"
;"26 rue Saint Urbain";"48.57084290917594";"7.761819362640381";"429"
;"20 rue Saint Urbain";"48.5711874";"7.7612257";"430"
;"67 rue Saint Urbain";"48.5696921";"7.7656639";"431"
;"62 rue Saint Urbain";"48.5696852";"7.7656912";"432"
;"60 rue Saint Urbain";"48.5697405";"7.7654724";"433"
;"56 rue Saint Urbain";"48.5698522";"7.7650355";"434"
"Restaurant l'homme sauvage";"58 rue Saint Urbain";"48.5697958";"7.7652536";"435"
;"30 rue Saint Urbain";"48.570732871439134";"7.762168049812317";"436"
;"7 rue de Bouxwiller";"48.58922649709133";"7.741574048995972";"437"
;"2 rue du Chevreuil";"48.589161";"7.7441521";"438"
;"3 rue de Bouxwiller";"48.588955050658065";"7.742319703102112";"439"
;"14 rue de Bouxwiller";"48.58916972410172";"7.742346525192261";"440"
;"9 rue de Bouxwiller";"48.5892974632387";"7.741445302963257";"441"
;"5 rue de Bouxwiller";"48.589276173404954";"7.741820812225342";"442"
;"8 avenue Jean Jaurès";"48.571112678098125";"7.757216691970825";"443"
;"6 avenue Jean Jaurès";"48.5690597";"7.7654357";"444"
;"10 avenue Jean Jaurès";"48.571070083100835";"7.757420539855957";"445"
;"12 avenue Jean Jaurès";"48.5690597";"7.7654357";"446"
;"31 avenue Jean Jaurès";"48.5696039";"7.7640224";"448"
"Villa Haas";"9 rue des Sarcelles";"48.54472885709641";"7.7592068910598755";"450"
;"72 avenue des Vosges";"48.59082587244896";"7.747633159160614";"451"
;"52 avenue des Vosges";"48.590063891279534";"7.75036096572876";"452"
;"6 Rue du Général Rapp";"48.5901119";"7.7514158";"453"
;"5 Rue du Général Rapp";"48.59019162815616";"7.751219272613525";"454"
;"2 Rue du Général Rapp";"48.58985809229912";"7.75160551071167";"455"
;"7 rue de Soleure";"48.5776843013608";"7.7552613615989685";"456"
;"53 avenue des Vosges";"48.58980841655756";"7.749899625778198";"457"
;"54 Route du Polygone";"48.56859951186408";"7.757002115249634";"458"
;"27 Rue de la Première Armée";"48.57705432858828";"7.75209903717041";"459"
;"31 Rue de la Première Armée";"48.57660003349179";"7.752560377120972";"460"
"Hôtel de la Région Alsace";"1 rue du Wacken";"48.598940835573835";"7.760446071624756";"461"
;"34 rue Bastian";"48.5972802";"7.7189375";"463"
;"36 rue Bastian";"48.597389";"7.7189898";"464"
;"32 rue Bastian";"48.5971714";"7.7188852";"465"
;"2 rue d' Avolsheim";"48.59706587955062";"7.722525000572205";"466"
;"16 rue Silbermann";"48.5882426";"7.7685973";"468"
;"6 rue Marivaux";"48.5980439";"7.7022097";"469"
;"32 Rue du Vieux Marché aux Vins";"48.584074";"7.74259";"471"
;"3 rue du Général de Gaulle";"48.5983612";"7.74047";"472"
"Impôt Strasbourg sud";"10 rue Simonis";"48.56447629982661";"7.758321762084961";"473"
;"9 rue du Héron";"48.5598934";"7.7627945";"474"
;"4 rue de la Charité";"48.5628586";"7.7589477";"475"
;"25 rue du Lazaret";"48.5630414";"7.7587263";"476"
;"24 rue du Lazaret";"48.56327070807978";"7.758990111639378";"477"
"Travaux au 20 décembre 2005";"12 rue Simonis";"48.5645021";"7.7587049";"478"
;"14 rue Simonis";"48.563785";"7.7589667";"479"
;"16 rue Simonis";"48.56346223623906";"7.7589416895492604";"480"
"Sanofi Aventis";"16 rue d' Ankara";"48.57467633245035";"7.770702838897705";"481"
"Résidence Le Manet";"17 rue Jules Verne";"48.5954699";"7.7199241";"482"
;"7 rue des Bornes";"48.587910056986416";"7.7189040184021";"483"
;"3 Boulevard du Président Poincaré";"48.5902373";"7.7438375";"484"
;"3 rue Richard Brunck";"48.586458739607046";"7.784360647201538";"486"
;"66 rue Heidenberg";"48.59677851022564";"7.7210041880607605";"487"
;"17 quai Saint Nicolas";"48.5787859";"7.7496198";"488"
;"70 route de Mittelhausbergen";"48.593890535141114";"7.720918357372284";"489"
;"112 route de Mittelhausbergen";"48.5952935";"7.7178463";"490"
"Printemps";"1 rue de la Haute Montée";"48.58457090011134";"7.744460105895996";"491"
"Collège Louise Weiss";"80 avenue Jean Jaurès";"48.56754167290649";"7.769254446029663";"492"
;"24 rue Sleidan";"48.5857865";"7.7685539";"493"
"Démolition";"42 rue de saint Dié";"48.5687568";"7.7485659";"495"
;"2 avenue des Vosges";"48.587800056395466";"7.7585577964782715";"496"
;"4 quai Zorn";"48.587919";"7.7592055";"497"
"Bureau de la banque CIAL (groupe CIC)";"14 rue de la Nuée Bleue";"48.585128033011514";"7.74760365486145";"498"
;"16 rue de la Nuée Bleue";"48.58497899169091";"7.747802138328552";"499"
;"7 avenue Jean Jaurès";"48.5708311";"7.7591101";"500"
;"7 avenue Jean Jaurès";"48.5708311";"7.7591101";"501"
;"18 avenue Jean Jaurès";"48.5706453";"7.7590601";"502"
;"18 avenue Jean Jaurès";"48.5706453";"7.7590601";"503"
;"13 Avenue de Strasbourg";"48.54633052819764";"7.738741636276245";"505"
"Gallia";"1 boulevard de la Victoire";"48.58441475985281";"7.759319543838501";"506"
"Ecole des Arts Décoratifs";"1 rue de l' Académie";"48.582413282909044";"7.758965492248535";"508"
;"12 rue des Pigeons";"48.5965608";"7.7172315";"509"
;"12 Avenue du Neuhof";"48.556376218009674";"7.766357660293579";"511"
;"40 Rue du Faubourg de Pierre";"48.5891642";"7.7453489";"513"
;"39 avenue Jean Jaurès";"48.56922426541837";"7.765402793884277";"514"
;"66 avenue Jean Jaurès";"48.5689008";"7.7649863";"515"
"Travaux au 1 mars 2006";"12 rue Simonis";"48.5645021";"7.7587049";"516"
;"5 rue du Maire Kuss";"48.58365179483396";"7.737556099891663";"517"
"Citroen";"200 Avenue de Colmar";"48.557885207297474";"7.747281789779663";"519"
;"120  Grand Rue";"48.5813518";"7.7446533";"521"
;"124  Grand Rue";"48.5812184";"7.745112";"522"
;"27 Rue des Grandes Arcades";"48.583226836067816";"7.747039049863815";"524"
;"46 Rue du Vieux Marché aux Vins";"48.584159256571056";"7.743668854236603";"525"
"Hôtel Aux Trois chasses Mouches";"3 Place de l' Hôpital";"48.57745183344886";"7.748976945877075";"526"
;"9 rue Des Greniers";"48.57761864259324";"7.741997838020325";"527"
"Animalerie";"1 Place de l' Hôpital";"48.57638708125999";"7.7447497844696045";"528"
"Histologie";"1 Place de l' Hôpital";"48.575109349031685";"7.739245891571045";"529"
;"23 boulevard de Lyon";"48.5766757";"7.7315022";"531"
;"69 rue Heidenberg";"48.5965291";"7.7211937";"532"
;"80 rue Heidenberg";"48.5971803";"7.7197592";"533"
"Photos historique";"5 rue des Moulins";"48.5804036";"7.7420102";"534"
;"6 rue d' Altorf";"48.569266";"7.7112886";"535"
"Faculté de médecine";"11 rue Humann";"48.57640837652353";"7.738966941833496";"537"
"Lycée Louis Pasteur";"24 rue Humann";"48.57540748944005";"7.737647294998169";"538"
;"38 avenue Jean Jaurès";"48.5699939";"7.761372";"539"
;"25 avenue Jean Jaurès";"48.56998034888532";"7.762747406959534";"540"
;"34 avenue Jean Jaurès";"48.570146";"7.7608607";"541"
"Villa Berthe";"34 rue de la Kurvau";"48.57003536860246";"7.765864133834839";"542"
"Aménagement de grenier";"22 rue de Bâle";"48.5678025";"7.764607";"543"
"Grenier avant les travaux";"22 rue de Bâle";"48.5678025";"7.764607";"544"
"Villa Osterloff";"10 rue des Arquebusiers";"48.5912727";"7.7602364";"545"
;"17 rue de l' Anneau";"48.59209877228715";"7.721996605396271";"546"
"Usine Junkers (ancienne)";"33 rue du Maréchal-Lefèbvre";"48.56142849225628";"7.739224433898926";"547"
;"2 rue Gallien";"48.57971968085734";"7.702472805976868";"548"
;"2 rue de l' Anneau";"48.592072161468906";"7.723270654678345";"549"
;"1 rue de l' Anneau";"48.59176";"7.7211988";"550"
;"7 Boulevard Gambetta";"48.59253518770695";"7.7589815855026245";"551"
;"9 rue des Arquebusiers";"48.5910165";"7.7598561";"552"
;"6 Rue du Haut Barr";"48.592783552522974";"7.756438851356506";"553"
;"35 Rue Oberlin J.F.";"48.5927392017525";"7.756902873516083";"555"
;"1 Boulevard Gambetta";"48.5923566";"7.7578845";"556"
;"1 Boulevard Gambetta";"48.59247664439394";"7.758021354675293";"557"
;"3 Rue du Haut Barr";"48.592567120394556";"7.756189405918121";"558"
;"5 rue Charles Appell";"48.5930514303489";"7.7555108070373535";"559"
;"15 rue Charles Appell";"48.593161419508505";"7.756288647651672";"560"
;"55 boulevard Clémenceau";"48.59240568271148";"7.75622695684433";"561"
"Maison de retraite Bethesda";"12 rue des Arquebusiers";"48.59188765941019";"7.760220766067505";"562"
"Ancien locaux de la Région Alsace";"2 Boulevard Gambetta";"48.59213602740918";"7.756991386413574";"563"
;"37 Rue Oberlin J.F.";"48.59281548505361";"7.7570584416389465";"564"
;"3 Boulevard Gambetta";"48.59250502903901";"7.75858998298645";"565"
"Travaux au 2 juin 2006";"12 rue Simonis";"48.5645021";"7.7587049";"567"
;"25 rue Simonis";"48.56363634004153";"7.759251101258087";"568"
;"11 place de l' Université";"48.58596549511573";"7.761738896369934";"569"
;"19 rue Erckmann Chatrian";"48.59005147239932";"7.7657487988471985";"571"
;"15 rue Erckmann Chatrian";"48.58984389923506";"7.7655476331710815";"572"
;"18 quai Rouget de Lisle";"48.59014195274251";"7.7651479840278625";"573"
;"19 rue Erckmann Chatrian";"48.5901676";"7.7661616";"574"
;"2 quai Rouget de Lisle";"48.586886332554656";"7.76283860206604";"575"
;"3 Allée de la Robertsau";"48.5868100403022";"7.763439416885376";"576"
;"7 boulevard de la Dordogne";"48.59034420233561";"7.76659369468689";"578"
;"4 quai du Maire Dietrich";"48.586146470272396";"7.76183009147644";"579"
;"6 quai du Maire Dietrich";;;"580"
;"10 quai Rouget de Lisle";"48.5880381";"7.7639317";"581"
;"8 quai Rouget de Lisle";"48.5876409";"7.7636636";"582"
;"10 quai Jacques Sturm";"48.587356503196304";"7.7511656284332275";"583"
"Foyer de l'Etudiant Catholique (FEC)";"17 place Saint Etienne";"48.5830308";"7.7544601";"584"
;"15 rue Herder";"48.5886013";"7.7677026";"585"
;"17 rue Herder";"48.5886646";"7.7678001";"586"
"Consulat de suisse";"23 rue Herder";"48.5887969";"7.7679275";"587"
;"18 rue Herder";"48.5885936";"7.7677427";"588"
"Hôtel Rathsamhausen";"9 rue des Dentelles";"48.58119958275587";"7.74312436580658";"589"
;"11 rue du Parchemin";"48.5844401";"7.7537859";"590"
"Institut des hautes études européennes";"10 rue Schiller";"48.58990776799182";"7.764930725097656";"591"
"Villa Clem's";"9 rue Schiller";"48.58961680966845";"7.76458203792572";"592"
"RSI (anciennement retraite Organic)";"91 route des Romains";"48.57853785757886";"7.709934711456299";"593"
"Poste Broglie";"3 rue de la Fonderie";"48.58661487355082";"7.749470472335815";"594"
"Hôtel A la ville de Paris";"27 rue des Frères";"48.583044963270176";"7.753265798091888";"595"
;"8 rue du Renard Prechant";"48.5793684";"7.7575528";"596"
"Paroisse Saint Urbain";"28 rue de Lièpvre";"48.56847881994699";"7.7690935134887695";"597"
"Palais des rohan";"2 place du Château";"48.58118538726002";"7.752152681350708";"598"
"La poste centrale";"5 avenue de la Marseillaise";"48.585692256886624";"7.756690979003906";"599"
;"30 rue de Dettwiller";"48.5957549";"7.7226481";"600"
;"13 rue de la Gare";"48.6116668";"7.7496564";"601"
;"7 quai du Général Koenig";"48.575521066275996";"7.757281064987183";"602"
;"125 rue Boecklin";"48.6043016";"7.7812705";"603"
;"8 rue Sainte Cécile";"48.5628614";"7.7553839";"604"
;"12 rue Sainte Cécile";"48.5627629";"7.7552661";"605"
;"21 Allée de la Robertsau";"48.58758715134573";"7.764286994934082";"606"
;"17 Place Kléber";"48.58355597980828";"7.74686336517334";"607"
;"19 Place Kléber";"48.58346814920853";"7.746914327144623";"608"
"Cave à Havanes";"21 Place Kléber";"48.58343177487501";"7.746938467025757";"609"
;"2 Rue de la Râpe";"48.58142316128968";"7.752742767333984";"611"
"Hôtel Suisse";"4 Rue de la Râpe";"48.58149768724784";"7.752817869186401";"612"
;"107 route de Mittelhausbergen";;;"613"
;"46 rue de Benfeld";"48.5652169";"7.7662053";"614"
;"24 Quai des Pêcheurs";"48.5840472";"7.7587928";"615"
;"19 rue d' Erstein";"48.569195867696976";"7.755489349365234";"617"
;"10 Place Kléber";"48.58294559834342";"7.7450501918792725";"618"
;"23 place Broglie";"48.584400565259934";"7.748697996139526";"619"
"Banque BNP";"2 Rue du Dôme";"48.58410957522738";"7.749137878417969";"620"
;"67 route des Romains";"48.579098";"7.7129853";"621"
;"8 rue Bastian";"48.5955427";"7.7180754";"622"
;"79 Route du Polygone";"48.5670285";"7.7582385";"623"
;"155 route de Schirmeck";"48.569016";"7.7102999";"624"
;"78 boulevard Clémenceau";"48.5919158";"7.7541879";"625"
;"12 boulevard Clémenceau";"48.5908136";"7.7460651";"626"
;"21 rue de Dettwiller";"48.595546";"7.7244693";"628"
;"17 rue de Belfort";"48.57001407065456";"7.748346626758575";"629"
;"36 rue de Lautherbourg";"48.6092405";"7.7445497";"630"
;"11 rue de Lautherbourg";"48.6089926";"7.7467496";"631"
"Paroisse Saint Arbogast";"8 rue des Mérovingiens";"48.572301773956454";"7.718845009803772";"632"
"Consistoire Israelite du Bas-Rhin";"23 rue Sellénick";"48.591007717246264";"7.7527642250061035";"633"
;"4 Rue du Haut Barr";"48.59269396392653";"7.756452262401581";"634"
;"13 rue de la Ziegelau";"48.56384616247741";"7.7650004625320435";"635"
;"19 rue de la Ziegelau";"48.5639964";"7.7655706";"636"
;"18 rue Fischart";"48.586373575434415";"7.766011655330658";"637"
"Archive départementale";"9 rue Fischart";"48.58631679923959";"7.765488624572754";"638"
;"35 rue de Rathsamhausen";"48.5669994";"7.7610524";"639"
;"22 rue de Rathsamhausen";"48.56776886166258";"7.761390209197998";"640"
;"18 rue de Rathsamhausen";"48.56807414494637";"7.761476039886475";"641"
;"30 Place Kléber";"48.583767127494355";"7.745082378387451";"642"
"Encendie";"55 rue de Hochfelden";"48.5955142";"7.7277776";"643"
;"16 rue de Dettwiller";"48.5955716";"7.7242233";"644"
"Intérieur de 1928";"31 Place Kléber";"48.5838295";"7.746151";"645"
;"3 rue Moll";"48.5858419";"7.7376925";"646"
;"1 rue Moll";"48.585725";"7.7385543";"647"
;"1 rue Moll";"48.585725";"7.7385543";"648"
;"2 rue Moll";"48.5859169";"7.7376431";"650"
;"26 rue Kageneck";"48.5858396";"7.7387999";"651"
;"9 rue du Marais Kageneck";"48.5861511";"7.738448";"652"
"Mairie des quartiers Gare-Tribunal-Cathédrale";"33 rue Kageneck";"48.58624937742539";"7.738720178604126";"653"
;"21 rue du Marais Kageneck";"48.5865865";"7.7385734";"654"
;"13 rue du Marais Kageneck";"48.5863959";"7.7385185";"655"
;"15 rue du Marais Kageneck";"48.5865183";"7.7385538";"656"
;"11 rue du Marais Kageneck";"48.5862735";"7.7384833";"657"
;"1 rue de Dalhain";"48.5943099";"7.7237786";"658"
"Villa Wallaram";"10 Avenue d' Alsace";"48.58684197660795";"7.760639190673828";"659"
"Musée historique";"3 Place de la Grande Boucherie";"48.5800043";"7.7505636";"660"
"Lycee Professionnel et C.F.A Oberlin";"4 rue de l' Académie";"48.58146929641959";"7.760059833526611";"661"
;"9 quai Mullenheim";"48.58777876593087";"7.762237787246704";"662"
"Consulat général d'Allemagne";"6 quai Mullenheim";"48.58752505387059";"7.762031257152557";"663"
;"18 rue du Lazaret";"48.5630474";"7.7595045";"664"
"Consulat des Etats Unies";"15 Avenue d' Alsace";"48.58712585399416";"7.761411666870117";"665"
;"16 rue des Foulons";"48.5737933";"7.7285797";"666"
;"27 avenue Jean Jaurès";"48.56991290527944";"7.7630531787872314";"668"
"Villa Florentine";"29 avenue Jean Jaurès";"48.56982771322764";"7.763482332229614";"669"
;"23 avenue Jean Jaurès";"48.570182679163295";"7.762066125869751";"670"
;"23 avenue Jean Jaurès";"48.5699511";"7.7622311";"671"
;"97 route des Romains";"48.5784308";"7.7082811";"672"
"Synagogue de la paix";"16 avenue de la Paix";"48.58962035795077";"7.755870223045349";"674"
;"1 avenue de la Paix";"48.588829084824404";"7.754791975021362";"675"
;"64 rue du Lazaret";"48.564115968726064";"7.754019498825073";"677"
;"62 rue du Lazaret";"48.564119518798705";"7.754207253456116";"678"
;"53 rue du Lazaret";"48.5631257";"7.7577041";"679"
;"57 rue du Lazaret";"48.5640055";"7.7546746";"680"
;"101  Grand Rue";"48.5813983192792";"7.7448248863220215";"681"
;"3 rue de la Grossau";"48.5657638";"7.7627786";"682"
;"32 avenue Aristide Briand";"48.5686518";"7.776985";"683"
"Villa Roesch";"2 avenue Léon Dacheux";"48.5640208";"7.7558567";"684"
"Travaux d'extension";"2 Place Saint Florent";"48.5962837";"7.7216369";"687"
;"34 rue de Rosenwiller";"48.5964355";"7.722828";"688"
;"1 rue de Saint Leonard";"48.5964173";"7.7235819";"690"
;"21 rue Schwendi";"48.5905764";"7.7523788";"691"
"Eglise Saint Aloïse";"2 Place Saint Aloïse";"48.56431122235042";"7.761647701263428";"692"
"Brasserie du Loup";"69 Rue du Faubourg de Pierre";"48.590099373777654";"7.744588851928711";"694"
"Tour Schwab";"42 rue de l' Ill";"48.6135904";"7.7734561";"696"
"Paroisses Catholiques Saint Aloïse";"127 Route du Polygone";"48.56385326266031";"7.761433124542236";"698"
"Ancien Hôtel d'Angleterre";"5 Quai de Paris";"48.58467203615775";"7.74248868227005";"699"
"Ecole Sainte Madeleine";"2 Place Sainte-Madeleine";"48.580113615810134";"7.754223346710205";"700"
"Eglise Sainte Madeleine";"12 Place Sainte-Madeleine";"48.58006393048979";"7.7547383308410644";"701"
"Lycée internationale des pontonniers";"3 rue des Pontonniers";"48.58429410568628";"7.756741940975189";"702"
;"2 Quai de Paris";"48.58430652598142";"7.741630375385284";"703"
;"3 Quai de Paris";"48.58435265847954";"7.741799354553223";"704"
"Hôtel de Neuwiller (ancien)";"4 Quai de Paris";"48.58452476781245";"7.742164134979248";"706"
"Villa Schützenberger";"76 Allée de la Robertsau";"48.5918496";"7.7695983";"707"
"Ancienne brasserie Löwenbräu";"47 Rue des Grandes Arcades";"48.5825436";"7.7473766";"708"
"Poste de Neudorf";"87 Route du Polygone";"48.566522860777475";"7.758863568305969";"709"
"Eglise Saint Sauveur";"6 rue Jacob";"48.59447772280687";"7.716726064682007";"710"
;"9 rue Jacob";"48.5941394";"7.7174409";"711"
"Presbytère de l'église saint sauveur";"6 rue Jacob";"48.59474026976678";"7.7170586585998535";"712"
"Siège de la CTS (compagnie des transports Strasbourgeois)";"14 rue de la Gare aux marchandises";"48.59264695202524";"7.7334630489349365";"713"
"Rénovation compléte d'un logement";"4 Rue du Haut Barr";"48.5924128";"7.7563174";"714"
;"15 Rue du Vieux Marché aux Vins";"48.5837584";"7.7414304";"715"
"Hôtel de France";"20 rue du Jeu des enfants";"48.58337676973563";"7.741855680942535";"716"
;"14 boulevard de Lyon";"48.5764828";"7.7318663";"717"
;"12 boulevard de Lyon";"48.5767776";"7.7317712";"718"
;"16 boulevard de Lyon";"48.5772432";"7.7316234";"719"
;"38 boulevard de Lyon";"48.5791171";"7.7310212";"720"
;"36 boulevard de Lyon";"48.5789719";"7.7310667";"721"
;"15 avenue de la Liberté";"48.58632389626743";"7.7579569816589355";"723"
"Direction des douanes";"11 avenue de la Liberté";"48.58643212581851";"7.757690101861954";"724"
